entity_id,event_id,risk_score,anomaly_type,explanation,top_contributing_features
USR-000136,EVT-0014784,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (189.194.237.154, 79.11.159.211, 96.98.122.252) made 29 auth attempts against 29 distinct entity_ids within 30 min (29/29 = 100% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""189.194.237.154"", ""79.11.159.211"", ""96.98.122.252""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 29, ""cluster_total_attempts"": 29, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 1.0, ""window_minutes"": 30}"
SVC-000024,EVT-0046221,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000014,EVT-0014583,1.0,lateral_movement,"lateral_movement: accessed 3 resources outside this entity's normal set within 20 min (firmware-update-service -> intranet-portal -> crm-app), escalating toward less common resources (global access frequency 0.053 -> 0.024)","{""novel_resource_chain"": [""firmware-update-service"", ""intranet-portal"", ""crm-app""], ""chain_length"": 3, ""lookback_minutes"": 20, ""global_frequency_first"": 0.0534, ""global_frequency_last"": 0.0235}"
USR-000136,EVT-0009595,1.0,credential_stuffing,"credential_stuffing: a cluster of 4 related source_ips (117.181.212.172, 30.232.48.98, 37.49.85.73, 47.152.224.207) made 35 auth attempts against 35 distinct entity_ids within 30 min (32/35 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""117.181.212.172"", ""30.232.48.98"", ""37.49.85.73"", ""47.152.224.207""], ""active_ip_cluster_size"": 4, ""cluster_distinct_entities"": 35, ""cluster_total_attempts"": 35, ""cluster_failed_attempts"": 32, ""cluster_failure_rate"": 0.914, ""window_minutes"": 30}"
USR-000032,EVT-0045488,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (173.248.117.254, 31.156.219.205, 62.211.123.255) made 34 auth attempts against 34 distinct entity_ids within 30 min (31/34 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""173.248.117.254"", ""31.156.219.205"", ""62.211.123.255""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 31, ""cluster_failure_rate"": 0.912, ""window_minutes"": 30}"
USR-000032,EVT-0028235,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000069,EVT-0008701,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (157.248.210.86, 197.99.36.184, 68.210.213.182) made 32 auth attempts against 32 distinct entity_ids within 30 min (29/32 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""157.248.210.86"", ""197.99.36.184"", ""68.210.213.182""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 32, ""cluster_total_attempts"": 32, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 0.906, ""window_minutes"": 30}"
USR-000134,EVT-0009615,1.0,credential_stuffing,"credential_stuffing: a cluster of 4 related source_ips (117.181.212.172, 30.232.48.98, 37.49.85.73, 47.152.224.207) made 35 auth attempts against 35 distinct entity_ids within 30 min (32/35 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""117.181.212.172"", ""30.232.48.98"", ""37.49.85.73"", ""47.152.224.207""], ""active_ip_cluster_size"": 4, ""cluster_distinct_entities"": 35, ""cluster_total_attempts"": 35, ""cluster_failed_attempts"": 32, ""cluster_failure_rate"": 0.914, ""window_minutes"": 30}"
USR-000053,EVT-0010341,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000002,EVT-0018185,1.0,credential_misuse,"credential_misuse: new device_fingerprint (mac=46:98:49:63:f1:64) + unusual geo_location (Lima, Peru, outside this entity's typical set) + off-hours login (hour=21, baseline probability=0.024 < 0.03) occurring together","{""device_novel_for_entity"": true, ""mac_address"": ""46:98:49:63:f1:64"", ""geo_novel_for_entity"": true, ""geo_location"": ""Lima, Peru"", ""off_hours"": true, ""hour"": 21, ""hour_probability_in_baseline"": 0.0238, ""cluster_size_same_device_and_geo"": 1, ""cluster_window_minutes"": 15}"
USR-000131,EVT-0016067,1.0,credential_stuffing,"credential_stuffing: a cluster of 2 related source_ips (156.210.253.226, 38.149.37.17) made 31 auth attempts against 31 distinct entity_ids within 30 min (29/31 = 94% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""156.210.253.226"", ""38.149.37.17""], ""active_ip_cluster_size"": 2, ""cluster_distinct_entities"": 31, ""cluster_total_attempts"": 31, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 0.935, ""window_minutes"": 30}"
USR-000072,EVT-0021775,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000177,EVT-0045051,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (180.88.238.93, 200.151.58.86, 38.101.126.221) made 34 auth attempts against 34 distinct entity_ids within 30 min (29/34 = 85% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""180.88.238.93"", ""200.151.58.86"", ""38.101.126.221""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 0.853, ""window_minutes"": 30}"
USR-000182,EVT-0014787,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (189.194.237.154, 79.11.159.211, 96.98.122.252) made 29 auth attempts against 29 distinct entity_ids within 30 min (29/29 = 100% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""189.194.237.154"", ""79.11.159.211"", ""96.98.122.252""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 29, ""cluster_total_attempts"": 29, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 1.0, ""window_minutes"": 30}"
USR-000027,EVT-0045493,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (173.248.117.254, 31.156.219.205, 62.211.123.255) made 34 auth attempts against 34 distinct entity_ids within 30 min (31/34 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""173.248.117.254"", ""31.156.219.205"", ""62.211.123.255""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 31, ""cluster_failure_rate"": 0.912, ""window_minutes"": 30}"
USR-000051,EVT-0037249,1.0,credential_misuse,"credential_misuse: new device_fingerprint (mac=a6:12:a3:03:ee:59) + unusual geo_location (Toronto, Canada, outside this entity's typical set) + off-hours login (hour=21, baseline probability=0.009 < 0.03) occurring together + part of a 3-event cluster sharing this device+location within 15 min","{""device_novel_for_entity"": true, ""mac_address"": ""a6:12:a3:03:ee:59"", ""geo_novel_for_entity"": true, ""geo_location"": ""Toronto, Canada"", ""off_hours"": true, ""hour"": 21, ""hour_probability_in_baseline"": 0.0092, ""cluster_size_same_device_and_geo"": 3, ""cluster_window_minutes"": 15}"
USR-000002,EVT-0004103,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-DRIFT01,EVT-0045397,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
SVC-000044,EVT-0030714,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
DEV-000011,EVT-0007820,1.0,unclassified,"flagged by risk_score in the top 1% (risk_score=1.000) but did not match any of the rule conditions (brute_force, credential_stuffing, credential_misuse, device_spoofing, impossible_travel, lateral_movement)","{""risk_score"": 1.0, ""score_method"": ""lstm""}"
USR-000122,EVT-0034392,1.0,lateral_movement,"lateral_movement: accessed 4 resources outside this entity's normal set within 20 min (file-share-general -> intranet-portal -> firmware-update-service -> shared-drive-marketing), escalating toward less common resources (global access frequency 0.051 -> 0.030)","{""novel_resource_chain"": [""file-share-general"", ""intranet-portal"", ""firmware-update-service"", ""shared-drive-marketing""], ""chain_length"": 4, ""lookback_minutes"": 20, ""global_frequency_first"": 0.0506, ""global_frequency_last"": 0.0304}"
USR-000047,EVT-0021191,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (144.135.25.162, 193.27.243.253, 208.30.56.234) made 22 auth attempts against 22 distinct entity_ids within 30 min (22/22 = 100% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""144.135.25.162"", ""193.27.243.253"", ""208.30.56.234""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 22, ""cluster_total_attempts"": 22, ""cluster_failed_attempts"": 22, ""cluster_failure_rate"": 1.0, ""window_minutes"": 30}"
USR-000027,EVT-0014802,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (189.194.237.154, 79.11.159.211, 96.98.122.252) made 29 auth attempts against 29 distinct entity_ids within 30 min (29/29 = 100% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""189.194.237.154"", ""79.11.159.211"", ""96.98.122.252""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 29, ""cluster_total_attempts"": 29, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 1.0, ""window_minutes"": 30}"
USR-000003,EVT-0020176,1.0,credential_stuffing,"credential_stuffing: a cluster of 4 related source_ips (1.33.69.111, 152.136.163.247, 171.77.107.9, 215.85.202.255) made 17 auth attempts against 17 distinct entity_ids within 30 min (14/17 = 82% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""1.33.69.111"", ""152.136.163.247"", ""171.77.107.9"", ""215.85.202.255""], ""active_ip_cluster_size"": 4, ""cluster_distinct_entities"": 17, ""cluster_total_attempts"": 17, ""cluster_failed_attempts"": 14, ""cluster_failure_rate"": 0.824, ""window_minutes"": 30}"
USR-000182,EVT-0009576,1.0,credential_stuffing,"credential_stuffing: a cluster of 4 related source_ips (117.181.212.172, 30.232.48.98, 37.49.85.73, 47.152.224.207) made 35 auth attempts against 35 distinct entity_ids within 30 min (32/35 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""117.181.212.172"", ""30.232.48.98"", ""37.49.85.73"", ""47.152.224.207""], ""active_ip_cluster_size"": 4, ""cluster_distinct_entities"": 35, ""cluster_total_attempts"": 35, ""cluster_failed_attempts"": 32, ""cluster_failure_rate"": 0.914, ""window_minutes"": 30}"
USR-000195,EVT-0045492,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (173.248.117.254, 31.156.219.205, 62.211.123.255) made 34 auth attempts against 34 distinct entity_ids within 30 min (31/34 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""173.248.117.254"", ""31.156.219.205"", ""62.211.123.255""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 34, ""cluster_total_attempts"": 34, ""cluster_failed_attempts"": 31, ""cluster_failure_rate"": 0.912, ""window_minutes"": 30}"
USR-000109,EVT-0021214,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (144.135.25.162, 193.27.243.253, 208.30.56.234) made 22 auth attempts against 22 distinct entity_ids within 30 min (22/22 = 100% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""144.135.25.162"", ""193.27.243.253"", ""208.30.56.234""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 22, ""cluster_total_attempts"": 22, ""cluster_failed_attempts"": 22, ""cluster_failure_rate"": 1.0, ""window_minutes"": 30}"
USR-000044,EVT-0008686,1.0,credential_stuffing,"credential_stuffing: a cluster of 3 related source_ips (157.248.210.86, 197.99.36.184, 68.210.213.182) made 32 auth attempts against 32 distinct entity_ids within 30 min (29/32 = 91% failed) -- breadth-across-accounts pattern, not a single-entity brute_force","{""active_ip_cluster"": [""157.248.210.86"", ""197.99.36.184"", ""68.210.213.182""], ""active_ip_cluster_size"": 3, ""cluster_distinct_entities"": 32, ""cluster_total_attempts"": 32, ""cluster_failed_attempts"": 29, ""cluster_failure_rate"": 0.906, ""window_minutes"": 30}"
SVC-000044,EVT-0030078,1.0,brute_force,brute_force: 29 failed auth_result attempts from source_ip=187.155.245.143 within 10 min of this event (threshold=4) + source_ip never seen before for this entity,"{""failed_auth_count_in_window"": 29, ""window_minutes"": 10, ""source_ip"": ""187.155.245.143"", ""source_ip_novel_for_entity"": true}"
USR-000024,EVT-0038467,1.0,credential_misuse,"credential_misuse: new device_fingerprint (mac=d0:06:ee:e2:08:83) + unusual geo_location (Sydney, Australia, outside this entity's typical set) + off-hours login (hour=1, baseline probability=0.009 < 0.03) occurring together + part of a 3-event cluster sharing this device+location within 15 min","{""device_novel_for_entity"": true, ""mac_address"": ""d0:06:ee:e2:08:83"", ""geo_novel_for_entity"": true, ""geo_location"": ""Sydney, Australia"", ""off_hours"": true, ""hour"": 1, ""hour_probability_in_baseline"": 0.0092, ""cluster_size_same_device_and_geo"": 3, ""cluster_window_minutes"": 15}"
SVC-000009,EVT-0030814,1.0,lateral_movement,"lateral_movement: accessed 5 resources outside this entity's normal set within 20 min (device-heartbeat-service -> printer-service -> email -> hr-portal -> source-code-repo), escalating toward less common resources (global access frequency 0.102 -> 0.024)","{""novel_resource_chain"": [""device-heartbeat-service"", ""printer-service"", ""email"", ""hr-portal"", ""source-code-repo""], ""chain_length"": 5, ""lookback_minutes"": 20, ""global_frequency_first"": 0.1017, ""global_frequency_last"": 0.0241}"
SVC-000009,EVT-0030817,1.0,lateral_movement,"lateral_movement: accessed 5 resources outside this entity's normal set within 20 min (printer-service -> email -> hr-portal -> source-code-repo -> secrets-vault), escalating toward less common resources (global access frequency 0.028 -> 0.016)","{""novel_resource_chain"": [""printer-service"", ""email"", ""hr-portal"", ""source-code-repo"", ""secrets-vault""], ""chain_length"": 5, ""lookback_minutes"": 20, ""global_frequency_first"": 0.0282, ""global_frequency_last"": 0.016}"
